216	06170025
217	08221897
218	06953731
219	00429060
220	00853633
221	02434976
222	01517966
223	01662784
224	02312478
225	02985137
226	01420451
227	04277204
228	10151760
229	12790835
230	01358023
231	05578251
232	01733667
233	09448361
234	13751036
235	00008055
236	02407338
237	11932745
238	03759954
239	09532214
240	11873845
241	09091909
242	09943811
243	09162803
244	00429048
245	02336451
246	06615561
247	01419473
248	09111168
249	01900408
250	12608941
251	04708113
252	09916209
253	09918867
254	03662452
255	03637480
256	10932898
257	03265479
258	03649459
259	02265560
260	12464649
261	07304852
262	00804695
263	02336449
264	12449024
265	14753414
266	11775340
267	13726074
268	00106456
269	00841628
270	02686625
271	02253592
272	13525912
273	06497872
274	14442933
275	10210648
276	03037709
277	03818843
278	10138767
279	00334186
280	02013889
281	09137869
282	11080745
283	12836663
284	12920521
285	05169242
286	02324478
287	01731031
288	01505958
289	11834272
290	08218212
291	09461315
292	12751172
293	02505809
294	02505807
295	01407465
296	10163723
297	09798534
298	08135342
299	00444629
300	00361797
301	00287258
302	02662688
303	04625284
304	05613170
305	00405079
306	02277556
307	01769635
308	12775225
309	13200806
310	00033020
311	04241249
312	02290521
313	08245802
314	03961070
315	04664964
316	05601198
317	04999401
318	14488317
319	01914961
320	01432517
321	01647229
322	04723816
323	02432291
324	10378412
325	07436661
326	04880573
327	08052549
328	02050921
329	01588297
330	14692026
331	10643727
332	01420525
333	10100124
334	09365443
335	11929027
336	08064523
337	11895270
338	03879705
339	00096513
340	09150863
341	03578656
342	06869951
343	08558963
344	00299341
345	01674850
346	01170983
347	00309115
348	01194938
349	10569179
350	07410021
351	08784104
352	09341465
353	07206302
354	09629752
355	14919272
356	13608788
357	11871294
358	09208702
359	08772137
360	02721438
361	05747582
362	09390424
363	02074915
364	11655592
365	00096520
366	04892544
367	11753936
368	02999757
369	12031547
370	06121113
371	03023175
372	04407007
373	02001858
374	00336718
375	02025829
376	02481231
377	08040522
378	02228565
379	02530861
380	10112129
381	08735164
382	02037989
383	09113762
384	00312784
385	07255401
386	00059552
387	15031073
388	04361095
389	00527498
390	01914947
391	09064264
392	02180152
393	02686568
394	13329047
395	13775093
396	12822115
397	02035337
398	11777929
399	10822338
400	13920429
401	04385079
402	01106377
403	05999266
404	09906986
405	13932421
406	12320806
407	12741792
408	10366484
409	11956671
410	02446888
411	00289974
412	01659248
413	05723563
414	00611433
415	08519444
416	02179154
417	13344664
418	05279688
419	12753762
420	02182796
421	10187842
422	01841591
423	09353437
424	00322151
425	03289462
426	01926988
427	07723330
428	01926984
429	00348746
430	12559518
431	01853542
432	02493260
433	11413263
434	08279298
435	00780148
436	01145944
437	01180351
438	04157320
439	02708420
440	02241569
441	03326948
442	01623284
443	07208930
444	13165815
445	03011162
446	10604180
447	05241072
448	04243941
449	14234074
450	03816136
451	10584729
452	02515214
453	08977428
454	10667709
455	08520401
456	00588473
457	13210205
458	00865776
459	02001821
460	02167151
461	09627117
462	15236475
463	11978035
464	00961586
465	15224486
466	02062991
467	00226379
468	00420712
469	12317296
470	04686388
471	01708676
472	07975026
473	08713772
474	01987938
475	00430099
476	07064715
477	02539251
478	12329260
479	08774704
480	01098968
481	05050379
482	13163250
483	14525777
484	08196230
485	09713501
486	10689104
487	12077062
488	14102075
489	06759349
490	12714114
491	02924116
492	02300554
493	01047381
494	03880770
495	01456463
496	09989290
497	00889740
498	12618336
499	01084331
500	07039770
501	10283663
502	00155547
503	12657940
504	01167385
505	13222227
506	04468005
507	05784560
508	02397460
509	08160276
510	10256080
511	13317002
512	00780191
513	12090041
514	03302938
515	02540255
516	03853178
517	06461830
518	01591835
519	09304465
520	06688522
521	02300549
522	05519820
523	00277935
524	08678783
525	04603872
526	00072586
527	11714382
528	01241767
529	03529629
530	12261808
531	13618180
532	01566888
533	12968408
534	00466053
535	00961594
536	00706243
537	01371092
538	07520612
539	00084562
540	11427842
541	04517408
542	07375214
543	12633994
544	07314277
545	12631331
546	13080471
547	07963087
548	01936391
549	07749969
550	01975912
551	00875141
552	01395049
553	00383093
554	02216547
555	01194904
556	01889520
557	10738515
558	11486178
559	03828155
560	04627809
561	03456024
562	11667562
563	15163005
564	00973530
565	12187450
566	04471632
567	02072355
568	12871074
569	09160295
570	15212455
571	02059393
572	14550797
573	12572546
574	01202184
575	02527294
576	05147940
577	03483637
578	06448868
579	11004106
580	03133538
581	02495817
582	15067025
583	12332866
584	00863174
585	02900160
586	05902327
587	03204558
588	13981403
589	02204585
590	10582154
591	01611252
592	13956488
593	00611481
594	12584559
595	02468261
596	01527271
597	03841143
598	01155354
599	09316454
600	02145767
601	09581129
602	11415842
603	13177884
604	00552458
605	12006503
606	08027518
607	07365849
608	01963942
609	10271677
610	08101937
611	03769397
612	05289057
613	01611240
614	12246232
615	01170962
616	14094881
617	05399627
618	01540232
619	13189844
620	02456275
621	02625612
622	01540233
623	13151265
624	02892948
625	01552219
626	02566834
627	01578821
628	12596525
629	00300761
630	15165637
631	05855517
632	04505470
633	07412668
634	01769789
635	11800799
636	05639651
637	14836468
638	00194969
639	01481360
640	14523090
641	10714465
642	00192300
643	15200314
644	11028074
645	04831727
646	02072159
647	13777509
648	14562683
649	10498422
650	07784367
651	15153472
652	01718185
653	10511960
654	01251270
655	12679201
656	00698855
657	01493366
658	12114397
659	04544979
660	08389572
661	12212810
662	01780104
663	09282724
664	10702483
665	00442115
666	09965134
667	11356822
668	00358089
669	00493703
670	00430140
671	01755137
672	04241394
673	07806221
674	01804414
675	04050410
676	02527085
677	01613909
678	12151365
679	00346095
680	11606661
681	05123760
682	00417131
683	01601919
684	07231294
685	05676605
686	11100139
687	02853449
688	01263257
689	09941172
690	04037443
691	13018579
692	06650070
693	06879180
694	02601589
695	04770211
696	00228858
697	00143589
698	04495450
699	13043516
700	01985247
701	15141486
702	01767163
703	00216801
704	08390511
705	01289830
706	06544841
707	10954328
708	00202236
709	01696282
710	07818277
711	13452347
712	00936620
713	12858150
714	01975880
715	01613921
716	09029884
717	13560417
718	05664640
719	00649887
720	08473623
721	05302499
722	07796321
723	03419014
724	07123404
725	08630985
726	01086945
727	01047338
728	01062997
729	06529219
730	12126360
731	14153616
732	11031668
733	02290461
734	04049405
735	12401122
736	01251228
737	08615374
738	01779165
739	06182144
740	12930044
741	01035380
742	09003284
743	01770795
744	02914991
745	08894456
746	01503268
747	11547562
748	13559409
749	15008847
750	15165490
751	06951067
752	10246511
753	00647270
754	13439390
755	02108665
756	13907272
757	01948284
758	08904533
759	00371051
760	10053439
761	00481739
762	00430191
763	00011757
764	11329281
765	01493380
766	05145118
767	02121620
768	12606227
769	02106006
770	00468791
771	04747899
772	02023396
773	11381824
774	01530846
775	01779148
776	05603650
777	02397529
778	00841580
779	04194289
780	11836722
781	07520411
782	02373578
783	04074482
784	01025913
785	11197099
786	15069820
787	02637592
788	00106592
789	08857405
790	01804478
791	12861751
792	05338410
793	09039260
794	01745722
795	09759069
796	04759849
797	14285662
798	00900616
799	14031108
800	09233715
801	09546772
802	02828427
803	06593803
804	00047745
805	01733757
806	00684273
807	14910748
808	01672275
809	08977527
810	01432353
811	13454950
812	06172789
813	00059728
814	00924612
815	04733204
816	01444326
817	09027292
818	12846143
819	01025935
820	14006179
821	11511523
822	01118449
823	02289466
824	02650541
825	04637444
826	03241335
827	09451864
828	00757730
829	09772029
830	13102409
831	01660252
832	01037910
833	07497797
834	09928136
835	03338821
836	00023773
837	02588099
838	11067604
839	02650552
840	07328942
841	15031231
842	01299268
843	01348530
844	00035758
845	10462429
846	02253456
847	00045114
848	07233863
849	00072730
850	00731159
851	06941644
852	06542267
853	14297696
854	09617867
855	13753585
856	09424270
857	01828405
858	02023341
859	14427239
860	04280970
861	00828559
862	09860940
863	13067532
864	00204814
865	12283147
866	09292189
867	11126783
868	04326896
869	01745780
870	02420430
871	07532440
872	06639674
873	07642933
874	00816556
875	01336587
876	00686890
877	14403282
878	12342299
879	05228020
880	00118552
881	02674564
882	02505716
883	14777523
884	05160796
885	11439690
886	13356569
887	10474446
888	06613056
889	00672277
890	05566366
891	03326795
892	11822167
893	02277448
894	02348568
895	14356578
896	03013850
897	00118523
898	09221723
899	03588046
900	01420304
901	04975340
902	04951373
903	00456740
904	12738087
905	07882886
906	14501726
907	03973170
908	04818700
909	08617963
910	01419332
911	06062076
912	15006258
913	01287242
914	02265471
915	00865808
916	07160424
917	12751043
918	08076578
919	01816431
920	11810190
921	10787470
922	01299224
923	11907689
924	12378249
925	11834148
926	12765679
927	06833890
928	02194599
929	00021065
930	06133203
931	00769695
932	10114897
933	02936281
934	02037839
935	13405962
936	01588172
937	05806623
938	05280512
939	00312648
940	02757651
941	00275253
942	10596899
943	13836371
944	05495571
945	05001482
946	01853498
947	13657849
948	12523475
949	08231184
950	08759013
951	05267548
952	04613158
953	03552169
954	05556943
955	02973236
956	14777606
957	00035697
958	00299217
959	01902877
960	13875970
961	01686956
962	04926427
963	06855207
964	11702428
965	08280124
966	05735478
967	00096648
968	00743082
969	01576165
970	02674482
971	09639237
972	12450099
973	01635343
974	07654886
975	13919547
976	12836862
977	02180046
978	03108623
979	14439294
980	12560420
981	07434102
982	13393427
983	02711987
984	01649999
985	05231592
986	01204803
987	04601159
988	09125629
989	04348184
990	01914830
991	01361561
992	10175725
993	03060294
994	01096245
995	01155421
996	04446521
997	09615211
998	01131473
999	14210119
1000	12234176
1001	04735929
1002	13190917
1003	13138308
1004	08786660
1005	00794614
1006	01938850
1007	02035210
1008	00539546
1009	11883137
1010	00263231
1011	02420389
1012	12381931
1013	15043118
1014	07711471
1015	09078784
1016	08965598
1017	04204468
1018	15116532
1019	09463919
1020	03351768
1021	09833441
1022	10895549
1023	01588134
1024	09701603
1025	12356960
1026	03745285
1027	02503127
1028	01877407
1029	00971075
1030	00889831
1031	10618685
1032	02804515
1033	10557246
1034	03035252
1035	04196803
1036	12344996
1037	14897369
1038	02517768
1039	00779061
1040	00613973
1041	04879658
1042	09507097
1043	13403331
1044	10393909
1045	01841471
1046	00877848
1047	15057744
1048	02723951
1049	02167052
1050	12981595
1051	07640203
1052	00289840
1053	01552192
1054	01698916
1055	10584853
1056	12366313
1057	14464203
1058	11897760
1059	02179012
1060	13643276
1061	02698443
1062	02182662
1063	01564144
1064	02050865
1065	01458973
1066	11596486
1067	02493390
1068	03804048
1069	13655262
1070	09906848
1071	11944569
1072	00045064
1073	07914006
1074	03096273
1075	02310000
1076	08507558
1077	02310007
1078	00336654
1079	15285279
1080	05204004
1081	14907122
1082	08556491
1083	00527572
1084	06147873
1085	08747054
1086	00588598
1087	05194151
1088	06353934
1089	06050024
1090	03613592
1091	01926840
1092	03170635
1093	02527145
1094	00405206
1095	01238204
1096	10344922
1097	00890855
1098	03867675
1099	02963821
1100	13079567
1101	02483915
1102	00202284
1103	08039601
1104	13212751
1105	07003672
1106	00946060
1107	01226215
1108	01228877
1109	00625993
1110	13236726
1111	01721754
1112	12018640
1113	12944590
1114	08713655
1115	03385117
1116	01912272
1117	07772413
1118	02723904
1119	14165544
1120	13187367
1121	01471954
1122	06412771
1123	13885370
1124	08688247
1125	11199727
1126	09989168
1127	03131038
1128	13968547
1129	01047263
1130	11643684
1131	15236338
1132	08341551
1133	01650901
1134	01072236
1135	01706129
1136	07184391
1137	06436717
1138	09977178
1139	02495922
1140	07977592
1141	00069060
1142	02309008
1143	07387316
1144	01936219
1145	07363346
1146	00875246
1147	09691858
1148	06003682
1149	08111419
1150	00277811
1151	02047263
1152	02047260
1153	02542795
1154	01708778
1155	01468327
1156	14621446
1157	14861355
1158	05796423
1159	14885369
1160	02529772
1161	00971015
1162	04133211
1163	02072209
1164	03912218
1165	05111835
1166	01637932
1167	01060234
1168	02131072
1169	14008806
1170	03098806
1171	03074855
1172	03098803
1173	10126806
1174	00649992
1175	01554799
1176	08808452
1177	00407848
1178	01963876
1179	00863277
1180	00625963
1181	10812800
1182	10199783
1183	14224757
1184	00094001
1185	05841029
1186	05843687
1187	04108268
1188	07390945
1189	09725653
1190	10594284
1191	01637982
1192	15055181
1193	08735008
1194	01483980
1195	01721718
1196	01072262
1197	08412749
1198	00623370
1199	08725692
1200	03072201
1201	12330336
1202	12800832
1203	10329337
1204	10368920
1205	01792097
1206	05434557
1207	11173199
1208	00650912
1209	14452294
1210	10680609
1211	02118058
1212	01253808
1213	07409121
1214	02539101
1215	14236743
1216	10185148
1217	12258101
1218	07001065
1219	12704636
1220	04603729
1221	13993517
1222	11498040
1223	10271525
1224	14222112
1225	01649948
1226	02530770
1227	00082081
1228	02938886
1229	03458552
1230	12669803
1231	04902470
1232	01226240
1233	07389931
1234	11415721
1235	01542786
1236	07292577
1237	08723006
1238	07448717
1239	02889425
1240	14704640
1241	05532944
1242	01625985
1243	10102800
1244	01214265
1245	12631224
1246	00180413
1247	07747455
1248	03084204
1249	01098869
1250	02792049
1251	14657818
1252	02554730
1253	09953178
1254	05544906
1255	09749614
1256	00650932
1257	13572436
1258	09294716
1259	13476267
1260	02951843
1261	13319512
1262	07243193
1263	01539136
1264	12189987
1265	06520944
1266	01143498
1267	00216723
1268	03530803
1269	05902545
1270	15214840
1271	00975902
1272	00397576
1273	01987781
1274	07039478
1275	05892651
1276	06674188
1277	01999767
1278	14598525
1279	04013362
1280	08894319
1281	13258362
1282	00889472
1283	13513747
1284	02194913
1285	05581693
1286	01552523
1287	02351870
1288	13802920
1289	02613434
1290	12141890
1291	13271320
1292	11858406
1293	02336255
1294	07581775
1295	02118379
1296	07990377
1297	12958921
1298	11618750
1299	01997119
1300	03145384
1301	13753430
1302	00143251
1303	09208496
1304	01973125
1305	00890441
1306	01552519
1307	12667582
1308	01576506
1309	00503715
1310	07400906
1311	02409702
1312	08678615
1313	00430261
1314	01290997
1315	06686174
1316	01478073
1317	03446528
1318	06747670
1319	00454237
1320	10991415
1321	01106504
1322	09186592
1323	00889490
1324	11907939
1325	12702443
1326	09198574
1327	07786686
1328	01745484
1329	03279804
1330	02877513
1331	10295819
1332	12177844
1333	09990415
1334	02625418
1335	12440869
1336	10004539
1337	03422589
1338	06218308
1339	01062817
1340	04375926
1341	01013856
1342	01539573
1343	04990877
1344	01985128
1345	04300358
1346	10692482
1347	07027458
1348	00936330
1349	02410702
1350	03493333
1351	01265989
1352	03696065
1353	00106272
1354	08426993
1355	01322223
1356	07125958
1357	01023259
1358	05578095
1359	00420877
1360	00118268
1361	09774783
1362	00442267
1363	01782432
1364	04074329
1365	14153982
1366	10702307
1367	00155298
1368	06243347
1369	05593654
1370	01001857
1371	02118333
1372	12126238
1373	00696518
1374	01948154
1375	00167278
1376	00143204
1377	01322221
1378	01515566
1379	01987727
1380	09294413
1381	00684507
1382	01310249
1383	01963795
1384	04539053
1385	02578510
1386	00660571
1387	00951911
1388	04554684
1389	07137950
1390	02542598
1391	04302988
1392	01050896
1393	01721415
1394	00900375
1395	05566097
1396	07747055
1397	00405236
1398	03409591
1399	00478217
1400	02912440
1401	12848499
1402	04277493
1403	04363991
1404	05615500
1405	07593774
1406	01277974
1407	02613487
1408	03172965
1409	00755447
1410	06568978
1411	00133851
1412	14405774
1413	00540739
1414	00373520
1415	14403107
1416	10161363
1417	12449296
1418	03963483
1419	00348571
1420	14993378
1421	05495172
1422	04253437
1423	09365288
1424	00902932
1425	00385501
1426	00121865
1427	11799520
1428	10533013
1429	09642917
1430	05520699
1431	02275152
1432	05351746
1433	01373844
1434	09463721
1435	02493030
1436	10209888
1437	00598056
1438	15287830
1439	10930428
1440	00432839
1441	10560637
1442	00851239
1443	00118238
1444	01890274
1445	04639732
1446	10065547
1447	10871129
1448	04914292
1449	02133902
1450	05387395
1451	09424118
1452	04348359
1453	01816336
1454	07676602
1455	05216365
1456	12354374
1457	06399126
1458	11751598
1459	14116908
1460	00515791
1461	08941681
1462	00373544
1463	01843932
1464	10789963
1465	09747191
1466	09426788
1467	08544125
1468	03098491
1469	11968931
1470	14442749
1471	01373826
1472	07640653
1473	01131515
1474	07314427
1475	05951566
1476	13907104
1477	12606545
1478	05723417
1479	00275088
1480	06637149
1481	11354145
1482	12393942
1483	01106587
1484	00348541
1485	10775379
1486	10452752
1487	03686658
1488	01417041
1489	14055408
1490	12297678
1491	07904395
1492	06159473
1493	10077593
1494	11114423
1495	12425281
1496	01358259
1497	07221756
1498	01037819
1499	08786432
1500	05999540
1501	06723635
1502	08206460
1503	10234867
1504	08399287
1505	05279953
1506	01275389
1507	00540701
1508	02192388
1509	06495000
1510	03280813
1511	10763383
1512	01287388
1513	04637108
1514	05554051
1515	02735897
1516	02192383
1517	02804590
1518	15248269
1519	13728499
1520	01818959
1521	12114226
1522	06708007
1523	04892344
1524	02011460
1525	05530092
1526	08762495
1527	12116881
1528	12128825
1529	10834176
1530	01674544
1531	14680261
1532	05639556
1533	13028070
1534	01999798
1535	00914929
1536	05987522
1537	12055317
1538	01405044
1539	00023473
1540	05471181
1541	03169390
1542	09064594
1543	11065345
1544	09928451
1545	00289679
1546	01804340
1547	13031690
1548	02770717
1549	11920998
1550	01371201
1551	01843904
1552	13501738
1553	00853835
1554	01818972
1555	04169152
1556	03196990
1557	07088438
1558	05542052
1559	02363818
1560	06578323
1561	01831930
1562	04904996
1563	14440137
1564	00779374
1565	02419073
1566	02711890
1567	08013176
1568	00550016
1569	13393762
1570	08049125
1571	01662614
1572	01623027
1573	08522872
1574	01420765
1575	06351202
1576	06879521
1577	08507255
1578	10148305
1579	09640327
1580	02769748
1581	01084180
1582	01879983
1583	07123288
1584	00300537
1585	07664582
1586	08774546
1587	07448885
1588	11449002
1589	02686379
1590	13812296
1591	00275151
1592	01889328
1593	09111366
1594	05963494
1595	01192510
1596	06904943
1597	09894654
1598	02458675
1599	12305475
1600	13403643
1601	06880533
1602	01395254
1603	03601638
1604	00802238
1605	04879340
1606	12560775
1607	03289268
1608	07174877
1609	01444723
1610	13899804
1611	00047317
1612	05818741
1613	10173410
1614	02035559
1615	00312553
1616	10391653
1617	12790656
1618	04894964
1619	01650610
1620	01625666
1621	00794981
1622	02505606
1623	13090091
1624	02241767
1625	06676709
1626	03540267
1627	14031523
1628	10089484
1629	00290740
1630	13547199
1631	01060198
1632	01456631
1633	08037118
1634	11956850
1635	00779360
1636	14018567
1637	04941942
1638	02238113
1639	06074372
1640	13391118
1641	12787007
1642	09125984
1643	00023383
1644	00826201
1645	02767116
1646	11702566
1647	08040762
1648	00023380
1649	01407798
1650	08231499
1651	10883688
1652	02338901
1653	02422685
1654	09137682
1655	09367827
1656	02471690
1657	06088995
1658	07208708
1659	12474167
1660	01902783
1661	11224877
1662	01588493
1663	15224293
1664	00336539
1665	12618524
1666	00324560
1667	02265717
1668	06147522
1669	12533190
1670	13919685
1671	05532641
1672	02446660
1673	10836725
1674	01611067
1675	11236852
1676	04184701
1677	01635056
1678	12104943
1679	00059376
1680	09355850
1681	11126490
1682	09150662
1683	04422875
1684	05828102
1685	08951077
1686	14645346
1687	02072501
1688	02446651
1689	09904556
1690	02226172
1691	12584715
1692	02422663
1693	12521186
1694	08558770
1695	07882497
1696	12199266
1697	12033939
1698	10895688
1699	11981817
1700	03013580
1701	01576478
1702	09159003
1703	00552619
1704	14344189
1705	08304895
1706	01879928
1707	13670521
1708	02505646
1709	03576215
1710	02226183
1711	04953954
1712	02804610
1713	04446844
1714	02253766
1715	10090498
1716	14741730
1717	01419729
1718	13401013
1719	02711835
1720	07159276
1721	09380817
1722	05804136
1723	05529012
1724	03471473
1725	04882968
1726	00527695
1727	01662622
1728	07198846
1729	02241799
1730	00792356
1731	00501080
1732	02782778
1733	08977665
1734	12907287
1735	01963730
1736	02554647
1737	14525548
1738	04314914
1739	13080674
1740	09147046
1741	01202374
1742	00096343
1743	06270879
1744	03865371
1745	09691994
1746	12944238
1747	10824710
1748	10268299
1749	13175484
1750	01478002
1751	03542860
1752	03527243
1753	05772356
1754	04456276
1755	11031995
1756	13077033
1757	09269472
1758	10643584
1759	11016374
1760	01059123
1761	03387653
1762	03206908
1763	05652593
1764	01912159
1765	14728724
1766	00157957
1767	00961329
1768	10439851
1769	11415608
1770	05831784
1771	12403862
1772	06688751
1773	01794344
1774	13006741
1775	08015731
1776	01300937
1777	11598991
1778	12897493
1779	02253715
1780	08811982
1781	08595720
1782	02794779
1783	00608037
1784	01493619
1785	12006306
1786	00419950
1787	08904731
1788	10881092
1789	08823968
1790	07160296
1791	01588431
1792	00623670
1793	00253761
1794	12224669
1795	01098706
1796	06461609
1797	01238358
1798	07015510
1799	02578604
1800	13917094
1801	01880937
1802	11655764
1803	00657016
1804	02216740
1805	01277938
1806	06615818
1807	00169955
1808	13199445
1809	07737745
1810	11991263
1811	07410207
1812	00478262
1813	03566860
1814	04928903
1815	01613615
1816	10126926
1817	01900150
1818	04698112
1819	07723177
1820	03231912
1821	12329473
1822	05762998
1823	11978233
1824	06796506
1825	09725772
1826	08025112
1827	09639382
1828	00877559
1829	07409255
1830	12570126
1831	01466047
1832	05841151
1833	01035199
1834	01539487
1835	08292418
1836	02515080
1837	00889555
1838	03375694
1839	04495843
1840	07434209
1841	02202133
1842	07749731
1843	01324916
1844	13222477
1845	00420909
1846	01493687
1847	01637633
1848	00576684
1849	08989697
1850	08377806
1851	01865383
1852	00194912
1853	07289014
1854	10655594
1855	02397266
1856	15045490
1857	12190869
1858	09711132
1859	08365855
1860	01794363
1861	00179311
1862	01877355
1863	02169974
1864	00419908
1865	13966007
1866	01951721
1867	05133535
1868	00226107
1869	04216508
1870	00804802
1871	07292694
1872	01601694
1873	01782378
1874	00084371
1875	07375405
1876	00564695
1877	01853379
1878	00621058
1879	10728998
1880	10403876
1881	11726569
1882	13608598
1883	03204306
1884	04845967
1885	05289297
1886	04135710
1887	14189837
1888	04373264
1889	02397251
1890	02456031
1891	06843520
1892	06390805
1893	01892953
1894	04123740
1895	13344804
1896	06338278
1897	14393161
1898	05461816
1899	02118242
1900	06218459
1901	01013770
1902	14550469
1903	13004160
1904	02169833
1905	08640111
1906	09039411
1907	06196584
1908	12165758
1909	11618861
1910	03926575
1911	14873641
1912	09750891
1913	10002031
1914	10488865
1915	02072394
1916	01975687
1917	11604225
1918	09735258
1919	12190712
1920	01782516
1921	08375154
1922	00417397
1923	07760153
1924	01782519
1925	07338552
1926	00430370
1927	11643835
1928	02363996
1929	02875013
1930	04784664
1931	09221571
1932	13297850
1933	01263479
1934	03530910
1935	13523208
1936	15155891
1937	01757547
1938	13319726
1939	08400452
1940	02361337
1941	02324397
1942	01309109
1943	01948077
1944	02627934
1945	09941383
1946	03914583
1947	01997002
1948	12643473
1949	01481599
1950	10535706
1951	00155143
1952	06708167
1953	01540449
1954	13978033
1955	08593262
1956	12907465
1957	06759776
1958	01287431
1959	04076846
1960	12680402
1961	09015460
1962	02601344
1963	07735179
1964	05363676
1965	02566489
1966	01300782
1967	04806512
1968	06990836
1969	03001627
1970	12391477
1971	10437262
1972	08196622
1973	00696414
1974	00481941
1975	09977326
1976	01527480
1977	00493929
1978	01025785
1979	00684450
1980	01936048
1981	01540432
1982	01049737
1983	10207169
1984	08808292
1985	00890590
1986	02300378
1987	02865665
1988	08857260
1989	07818029
1990	04530566
1991	05554189
1992	10305635
1993	00936456
1994	10728828
1995	06989869
1996	04951186
1997	01961059
1998	05926676
1999	02578454
2000	12476902
2001	00405360
2002	05159948
2003	11822300
2004	07231048
2005	10413276
2006	11356636
2007	06999233
2008	01721556
2009	09027460
2010	07505047
2011	02851001
2012	04566561
2013	00429322
2014	11368638
2015	04039848
2016	06448594
2017	07091902
2018	13537894
2019	14395955
2020	00769944
2021	02216710
2022	03515338
2023	02838014
2024	05424963
2025	08798382
2026	10089615
2027	10026058
2028	01309143
2029	01963655
2030	02637337
2031	03892891
2032	00672433
2033	08390731
2034	01770553
2035	02299039
2036	00912473
2037	08701410
2038	05784242
2039	02733187
2040	11354001
2041	12498316
2042	05410315
2043	04721058
2044	02652922
2045	07326557
2046	09798811
2047	06760722
2048	08615149
2049	07206096
2050	00133981
2051	02145814
2052	12437311
2053	08928742
2054	00851146
2055	02625339
2056	01062739
2057	02399942
2058	00924431
2059	01794523
2060	02204722
2061	02373336
2062	05568767
2063	01397707
2064	13439570
2065	08774374
2066	00133978
2067	00743344
2068	01672032
2069	03659122
2070	14655371
2071	01104018
2072	02420232
2073	04711665
2074	05399486
2075	02194887
2076	02192225
2077	10246703
2078	01324799
2079	13777344
2080	12342498
2081	02757810
2082	05529159
2083	08975106
2084	02290664
2085	14429608
2086	02458822
2087	00853776
2088	00552841
2089	00527872
2090	02121808
2091	06892358
2092	13657691
2093	04170037
2094	01816219
2095	10777894
2096	11079802
2097	05532795
2098	05701944
2099	02422860
2100	10508141
2101	12800586
2102	00782927
2103	08835875
2104	02757828
2105	00513251
2106	08519299
2107	10209731
2108	03292736
2109	02238085
2110	15165289
2111	00851103
2112	00011551
2113	02721160
2114	01011166
2115	11905236
2116	00552815
2117	08123696
2118	07233634
2119	07149836
2120	00851100
2121	01650690
2122	01116026
2123	10763245
2124	02287041
2125	03757428
2126	02652979
2127	00145929
2128	02591493
2129	09040475
2130	10751265
2131	07544647
2132	04157099
2133	02277663
2134	00290579
2135	11797016
2136	01660082
2137	07495327
2138	04578559
2139	06473563
2140	00684480
2141	02733122
