1274	7	4116
8044	47	968
9352	214	13696
13706	150	13061
7436	214	1523
13599	32	11256
9418	128	14349
1602	199	8555
12852	57	10956
7950	220	3502
7717	29	1100
6467	220	1901
12645	145	13041
9592	13	3447
3135	65	7498
1375	36	6920
5447	73	3262
2767	189	1421
12184	198	6840
10833	202	3621
9222	8	1476
1188	200	6830
259	194	12243
1594	58	3489
2469	213	6039
627	60	4904
5353	13	3212
3733	13	8935
856	178	10142
13697	214	8262
12135	36	6920
11145	214	624
13464	70	11065
11050	144	1645
6478	106	12311
2055	47	968
1416	82	12291
9295	220	7560
11859	148	868
8681	9	2851
5141	156	7743
1305	217	2005
1237	146	1615
4784	13	9633
5251	128	14349
8762	156	11377
10597	34	10003
1053	156	10394
12105	57	3285
7419	136	4807
8073	127	12178
13826	97	6238
5477	128	14349
258	210	3277
7726	36	6920
1445	40	4593
760	121	13548
6340	214	11003
1009	214	3295
6065	213	6465
3815	32	4475
10623	35	6483
6702	137	1838
1952	188	8168
5700	57	12952
6046	32	1531
748	174	13978
3951	156	11085
5743	147	12256
4855	166	2181
11626	67	3228
4745	106	5461
13764	87	8336
8090	29	1100
13878	127	12178
1281	7	1280
12102	29	5920
5843	136	2096
868	227	13212
5579	174	11836
11681	183	11964
5550	90	7703
6761	8	2399
3603	189	14249
9807	144	1645
9743	139	13880
10514	169	3034
13932	42	6463
8925	189	1421
3227	29	14380
4434	32	12814
12503	13	12178
2371	198	8216
8777	1	2036
14302	34	5829
10082	214	7372
1189	227	4294
3375	162	13737
4745	70	3420
2524	68	14153
6063	32	5191
10035	85	4653
8763	47	12178
9403	128	14349
5978	232	12876
12131	87	5786
5293	107	1656
9130	189	10729
7275	13	3212
10941	202	5373
8034	232	1745
9640	91	8212
9344	198	9902
11935	136	512
6769	13	4856
1480	147	10714
12314	116	13880
2906	137	11520
13880	217	3764
5509	9	6088
624	202	13697
3089	194	5614
4857	7	8094
11408	36	6920
14472	49	6150
5584	220	9076
8544	67	6977
761	137	2318
2635	192	9488
5684	178	13666
5373	210	6034
9083	156	9971
501	213	5923
9979	38	10650
14069	178	12983
10331	213	10410
8923	101	4904
6995	202	5721
4990	35	3482
10993	57	689
8455	213	688
12481	136	1443
3263	178	14141
3816	145	8116
3802	178	13879
11936	178	11303
4189	210	10445
11967	97	5173
8711	207	2622
11868	1	7530
5979	223	6821
13762	97	2662
12814	214	3686
14201	223	14079
8648	69	1978
11578	232	14406
10729	189	1494
6329	127	9718
4922	214	11728
4349	9	8639
5376	98	12177
5212	156	6962
3346	156	589
12519	32	14247
7123	32	3188
8072	32	5785
12087	56	1403
7059	35	1017
6286	57	11549
533	178	145
1684	136	3874
13464	189	2932
259	4	13061
11992	168	11982
11280	202	5179
8413	41	9070
3115	65	341
7507	173	6306
7566	182	4158
11258	172	4179
5607	213	13111
25	42	8361
10476	38	8651
12675	47	12178
5065	77	5657
13910	32	13449
14200	189	2403
12503	220	12842
8820	108	9820
6383	213	2122
10812	234	10548
1292	213	14252
7865	113	8800
11820	113	8800
1635	186	8824
14141	156	5921
13319	112	883
14411	32	14110
1036	196	12889
13864	162	8571
4895	169	7579
6390	163	10550
13557	127	5978
12782	227	3870
6496	9	1886
5921	116	13880
4328	158	6835
13464	70	12688
3480	56	13464
11301	161	2164
9197	65	12949
11645	212	9488
7666	9	1269
10693	213	7962
11656	14	2865
7861	214	13220
396	178	11080
14010	38	10335
8492	210	1955
1165	9	3779
11530	21	1976
11258	2	638
12552	234	13088
7199	29	1454
8466	13	8624
6241	9	48
4713	178	4645
3403	51	3391
9678	217	2613
3036	126	5024
3991	214	6669
9926	57	5751
12972	128	10612
11854	47	12178
5398	57	5278
4049	13	1045
14471	144	6311
6009	202	6322
2985	214	6949
278	63	156
9648	13	9633
7846	220	7292
14430	67	1510
8919	224	11507
733	178	5832
4189	210	5711
12730	13	2637
4335	51	12928
8739	97	2662
6809	145	1807
12794	127	12178
950	155	8460
8137	9	8449
9885	210	7804
13340	116	5908
2405	34	3212
394	137	10991
8101	9	11701
13008	208	7210
7215	150	13061
7574	214	12277
10514	77	10801
1448	150	1835
11633	42	6158
10829	32	8106
8132	136	4590
5007	9	11701
12656	32	1395
6344	213	11869
8925	106	8965
11292	172	8954
7280	214	8316
9038	7	9884
5411	57	4591
11120	137	7849
3227	214	5712
5945	150	13061
9655	70	6402
7377	220	12080
10616	156	13790
2467	200	12247
13298	214	7910
14311	107	1656
4851	31	13206
8090	29	4574
8136	179	2662
14175	97	5173
3134	89	5950
13927	210	13891
9735	12	7471
7338	128	10612
5710	213	987
14303	86	577
14184	123	7850
5504	146	9877
2655	175	9488
6489	32	11985
13604	19	13604
1986	202	2737
7382	9	8449
3184	13	9718
11205	144	8798
14075	29	4307
6377	88	10618
7679	213	345
10527	87	10698
11985	214	7569
12576	34	6665
232	97	5173
4636	82	10545
12814	210	10341
7705	57	5982
11932	32	4475
7669	116	8733
3228	202	7045
2137	137	14179
3227	214	11243
13167	32	12102
5107	227	13357
3038	151	12035
11845	193	11117
13212	51	4004
1261	9	14350
4832	189	14295
10495	128	10612
10210	13	4856
7697	77	4488
5407	169	12121
8169	228	968
1423	47	12178
5136	138	1434
7520	121	10328
11455	214	130
7709	211	11928
9866	136	5032
12822	192	9488
9130	56	11928
8797	178	8401
13774	200	5961
7394	32	7717
11167	13	9066
4039	34	9718
13146	42	9109
10886	127	9866
7523	32	1718
7344	178	11696
3098	156	13137
13019	9	7631
3371	189	14249
14355	7	13778
3776	198	1637
11530	21	13692
9698	223	6883
1350	178	3673
3247	65	1819
12177	178	1050
2512	98	9301
4987	41	6644
8288	32	9545
13298	214	6975
7020	8	12118
9802	13	2132
1595	178	6679
12384	147	5111
9279	7	6443
4162	50	9488
13131	113	8800
13514	56	3402
9095	223	4781
8494	171	968
7864	33	6153
1258	150	13061
1862	77	1646
10063	178	12004
7957	214	1982
4745	189	13269
9816	86	11480
11646	127	13268
7560	67	11018
3566	32	3441
8661	144	3210
12489	155	12823
6908	210	6991
10010	186	12817
9932	115	4775
1982	202	7652
10326	32	8058
6411	65	13644
9309	144	4811
5893	136	14056
5607	156	13696
8862	178	13111
8725	178	1820
5888	13	12035
12030	32	12542
8312	202	7470
1137	62	10214
5285	13	9066
13881	211	4745
9785	35	6946
9546	13	13453
1132	98	10078
8461	189	7056
13936	64	12669
13645	153	9488
12812	51	10874
4060	192	9488
10886	13	8624
2637	20	10732
11636	155	9772
10631	87	11640
4105	18	9655
9468	200	7575
13053	101	4904
9728	113	8800
13637	32	1967
2675	178	1840
13106	213	11525
6881	13	13453
2961	211	14249
6865	50	9488
968	136	8990
6238	88	13346
4938	87	2668
2751	213	3247
6730	178	5428
12178	44	11838
9741	62	9580
7912	8	14133
9005	214	10398
4242	47	2784
13433	202	13873
8036	210	13718
13268	112	883
6473	220	5401
8413	41	3101
12010	220	12842
7374	136	2530
10999	18	1421
10861	32	8026
4773	47	12178
12178	44	2230
11746	133	866
13597	0	9881
9879	70	12334
207	150	8750
6284	32	14270
2994	174	8824
5634	223	700
1706	178	3164
2997	213	5444
10205	179	3680
13285	9	7631
1972	55	10452
13116	124	5996
13481	34	7688
7291	74	14079
11689	136	10852
8108	178	5684
3722	223	4945
4105	9	7992
11705	97	5173
4281	29	3691
5844	161	13458
11331	220	12842
2788	32	1531
12386	220	7292
14345	9	48
6932	8	1564
3227	214	13392
5348	156	10020
6375	144	1020
2780	210	8737
11638	128	14349
4786	9	4940
9038	178	13415
10668	57	2393
13386	9	6935
7805	7	1428
5875	33	13480
10414	32	6910
11277	8	12509
7470	214	13327
3317	164	12740
10765	158	6835
23	147	513
12009	213	6693
10584	7	9389
12251	220	13840
7648	178	993
11480	136	6825
5660	211	526
6797	47	12178
968	136	14466
7637	13	5978
12565	223	13402
11928	106	11686
11671	179	3680
10304	57	9079
2349	65	3643
5850	178	2538
12061	7	5776
7123	178	10331
311	126	5024
2050	127	11935
10331	178	2214
2248	42	4702
12689	150	13061
3716	136	6500
1952	63	12127
9024	214	8991
7555	9	48
3076	72	10323
8754	194	12736
11275	189	10717
1864	146	9877
5360	152	5360
10968	29	4801
11538	214	825
6858	183	13061
11673	42	9268
12931	150	11964
13196	162	12711
13487	13	11689
11160	13	1713
8408	50	9488
9480	160	968
13913	110	13800
7781	213	3291
5429	9	7631
4271	13	10231
2905	186	8824
201	106	1893
8376	138	5840
9335	13	6231
13625	56	9786
4653	156	1186
5712	13	2948
3134	89	8503
2340	198	3533
11777	29	5079
10297	13	12178
6458	56	1421
8923	178	9939
777	179	2662
8277	178	688
5454	7	13513
7935	108	13680
3383	13	4143
12153	100	1458
3617	220	7560
10407	158	6835
968	136	8169
1403	56	989
12260	13	5208
4429	13	11822
7934	47	968
2948	172	4179
4869	167	9514
8697	223	451
11953	208	13062
1556	220	8834
6467	182	4158
8868	9	48
2680	67	8555
12801	182	4158
12007	213	9013
12886	113	8800
877	184	877
13202	178	8927
11923	186	5890
8709	13	12178
202	8	2656
10690	113	8800
6470	40	2794
1454	98	6260
11504	200	7575
6175	69	9246
7238	9	5458
6556	7	12681
1068	213	308
11928	70	7951
6244	13	7495
534	178	6140
3033	216	3806
5294	164	14018
2590	82	9349
2927	9	8449
989	72	3076
13453	67	3308
2876	87	8502
5934	178	9537
13711	36	6920
8501	13	504
3813	98	10408
7114	57	9571
8395	34	13921
4491	213	12030
6866	36	6920
2959	156	4662
855	18	1421
12208	213	12916
6228	210	10551
3900	14	14312
7862	36	6920
11963	117	12178
7976	57	5566
13464	189	14444
10363	42	12138
2817	174	5890
12576	34	9937
3785	55	755
1451	9	3052
2617	87	8251
3084	18	9879
9642	29	5920
14028	156	8392
4280	214	12202
10896	36	6920
6028	223	9522
3134	41	2722
4430	178	12948
7800	155	94
13154	116	12714
11651	200	5961
7471	18	13464
9249	128	14349
6907	150	8750
6717	21	8527
12863	47	12178
8036	29	6221
8183	13	8114
7628	178	1525
4415	215	13182
13407	14	7543
968	20	7108
3134	89	1008
5418	236	9254
7797	9	5518
13803	77	9708
7291	232	11407
371	78	9485
8000	139	4593
1920	47	12178
873	25	12029
8572	220	4580
9801	179	5173
6569	220	7292
14247	210	5934
6649	36	6920
10786	156	3939
4910	121	9478
6039	178	4517
14104	192	9488
10858	203	10129
5064	186	6377
12951	198	6411
9293	178	6153
8162	91	8051
7213	127	13453
5377	40	9472
14200	56	13130
5393	36	6920
3325	110	2123
8656	213	4629
11077	194	8573
10514	77	7123
12753	70	1843
6854	40	5456
2514	86	11480
4745	70	28
11845	36	6920
13495	136	5164
6320	189	3368
5736	97	5173
3134	100	11896
9901	113	8800
14364	169	13882
14339	32	13694
7196	156	2876
5070	7	10015
10942	47	968
11481	226	1615
3619	9	8639
10587	178	4192
4197	136	9689
1735	169	3057
1209	47	12178
526	106	3832
13277	198	2956
5650	197	10526
10393	9	6935
14081	214	523
872	82	1873
6175	69	6079
1124	234	8296
5620	136	11852
687	7	745
968	136	1780
2450	200	6830
13056	214	9389
6396	75	474
1286	13	2637
1583	126	5024
6363	156	6244
10844	126	5024
13990	213	4406
13382	179	3680
2859	9	3779
236	18	8925
13764	202	11114
5896	88	6331
3227	210	5786
10130	223	4596
7517	213	6693
9197	65	13149
1531	210	7279
9915	214	14052
10618	63	6630
6369	155	1471
3109	32	1967
9203	220	13024
12944	86	577
201	56	4745
13322	57	6437
6874	7	5404
12389	178	9749
3032	77	8302
7813	213	6394
10783	104	8935
8520	32	2737
8149	13	504
12275	13	968
4526	0	12982
8058	29	1685
6480	57	3382
2971	106	12676
6494	32	9892
1718	214	11355
13688	227	10973
2481	172	4179
9969	231	14260
7664	97	6238
3895	9	8449
10181	83	9988
1535	98	3569
6383	213	2284
6445	36	6920
12021	136	8103
2721	198	1637
5009	210	4612
10125	8	3200
7414	9	8449
12010	137	10391
6635	9	8975
1002	151	1061
12887	47	2784
6619	236	9134
8687	136	7617
11319	7	2721
1403	56	9786
9041	29	3691
7779	13	9866
5328	202	7470
3645	128	14349
11027	136	9063
13558	95	13152
10618	174	2334
8036	29	12834
14154	178	9259
803	213	501
2680	67	669
11754	212	9488
12592	144	13880
406	32	5006
6153	178	13420
8504	200	7575
7892	220	10420
8410	128	14349
11482	35	6924
12178	136	4261
6284	7	6810
1174	198	6411
7382	223	13880
11411	220	12080
5401	67	12435
1072	178	12816
5058	42	2476
6415	18	2932
7530	220	10100
4728	162	11493
6578	162	4809
9814	63	12253
2078	178	4549
1730	32	9961
8386	97	3680
13764	150	11964
6621	145	1187
10127	70	2420
3680	88	9368
805	185	1653
13035	102	6912
207	220	8544
8800	79	6166
14411	9	6935
9076	67	4552
8129	49	14186
12235	152	12235
607	7	10866
112	77	1838
7190	194	6344
11989	65	301
506	32	8026
10498	32	6234
6521	155	5030
10605	166	518
1921	116	6567
264	13	12178
7729	214	3527
9005	214	7892
80	9	8449
9953	156	5564
4542	7	13224
4313	210	11854
10310	213	7671
1672	113	11071
13812	225	11023
5684	7	14021
12972	9	3779
6304	154	3704
2011	213	4525
896	67	7743
7110	53	11679
5111	144	6455
12775	70	971
3908	183	11964
6489	65	1557
8262	87	695
2795	179	3680
10597	34	7757
12250	87	14272
12760	142	10443
6318	234	2796
3161	32	14089
11590	213	2078
3227	214	3274
6664	13	9066
13891	32	8492
6622	51	12106
1343	100	13465
5604	7	12221
3271	190	1431
1444	65	7001
11267	13	14178
11303	178	505
10332	13	2561
14086	179	2662
45	210	7619
4592	205	9488
1490	46	8045
10373	127	12178
5727	57	2086
6858	178	10408
10759	9	231
8624	20	5286
10840	200	14410
8784	156	6907
6677	32	13298
7703	31	5824
3925	32	4097
14164	156	7215
12230	51	2056
14134	32	11538
9506	9	5518
12656	7	7625
9378	9	1927
3042	214	8050
13464	106	12056
10675	155	10839
7717	214	3633
6670	213	7648
318	178	10703
6370	57	2202
2151	82	9660
14455	13	10013
8019	178	8725
12019	62	9529
1191	208	3070
678	136	9990
9353	200	11162
10332	202	13298
69	196	7998
7976	57	3566
11884	70	10680
922	179	6238
8031	214	2942
14460	183	13061
10409	144	7445
3292	152	3292
5176	192	7850
3571	223	11480
3797	114	9145
4693	156	11377
2425	25	9805
6694	156	11023
2319	178	13261
178	50	9488
12760	213	1802
5730	158	6835
9381	178	11869
10025	9	7631
9312	113	8800
4478	87	12995
8998	9	3649
13318	47	968
9005	29	7241
4949	13	5835
5610	144	3654
3125	136	1623
3069	57	7294
7010	58	4089
13272	67	12407
127	88	2654
11748	9	4940
820	169	12143
922	97	5173
8469	32	2833
10980	144	6676
9741	62	8911
13073	227	4776
13295	32	2400
6537	36	6920
2680	67	5356
4835	7	7685
1389	32	13298
10104	32	1531
9537	156	3397
1810	57	3864
13424	98	722
11315	205	9488
6474	87	5488
3115	65	749
9595	13	9066
11480	161	12029
3134	89	12453
9691	82	6011
6762	214	8248
2489	107	10672
12755	213	318
9152	7	13731
3970	72	13464
2533	161	2164
14291	13	8830
3701	220	10100
2584	47	12178
14492	13	12035
13058	98	9242
10030	192	9488
9655	189	526
8882	220	13955
1596	56	4745
11311	29	3813
11936	178	5037
11765	83	8863
6154	124	13212
7810	128	14349
8698	88	5427
11029	178	9420
2934	32	6218
12646	57	642
13435	146	1615
2013	150	13061
11700	178	4524
3293	87	345
10125	8	5623
376	113	8800
13208	150	8750
4773	32	1531
1746	98	6241
9651	156	2222
315	137	6755
4027	223	2794
3107	203	4553
13018	128	14349
11304	113	8800
1052	200	11129
8830	172	4179
4903	7	6317
11744	200	56
1689	97	2662
2570	126	3489
11884	56	6478
8445	58	113
11633	42	10958
14289	156	13904
8634	7	5288
2747	76	13453
3934	127	12178
13230	7	9595
4762	213	7545
7717	214	5014
7717	214	7011
10609	130	6377
10862	214	14217
3502	67	3539
1150	10	5816
2872	144	6567
968	67	543
9644	213	9776
9119	178	13891
12789	128	14349
2817	186	8824
7104	98	13574
782	200	6830
7679	178	8843
7322	221	4173
2737	214	9540
6654	221	4752
10866	137	1152
3345	156	797
3078	32	5483
2794	110	11283
4260	178	10350
4737	77	7039
13340	13	12178
11935	44	8601
3937	47	11684
8044	32	4313
5781	88	10162
4649	82	2202
242	114	9145
2594	13	7135
10741	200	3085
9092	198	5000
9458	56	11529
6170	36	6920
2865	7	7772
11394	155	13098
7515	150	9759
2113	126	5024
8648	8	2565
8546	7	2012
13073	227	14278
3691	98	7736
4313	210	1849
4688	169	14077
6394	213	10748
11862	63	10473
13278	178	11640
6905	200	9552
3049	32	2737
692	210	11190
8972	9	1927
8540	214	3920
12355	47	2784
7787	98	9126
10672	34	10062
12178	136	3464
4432	13	968
7947	36	6920
13255	164	4554
13407	32	3652
4489	82	1184
187	80	1559
5574	186	5890
2784	44	878
7296	178	2865
3456	10	7245
5605	116	9492
2860	56	10696
2680	67	7119
11725	128	14349
7747	29	5048
7225	127	13921
12586	29	5920
3652	29	8628
3282	156	12431
294	128	14349
4679	7	5016
570	128	14349
2841	98	10673
8070	214	2052
7293	32	6218
1261	9	5405
10404	178	14000
6932	8	14475
8936	92	11272
14273	52	1656
3869	124	2463
11504	13	8935
11267	13	2278
6255	32	6242
14363	155	3995
10045	82	4718
4056	192	4366
10121	98	10885
13333	88	10162
3539	220	3502
564	77	10921
3444	57	3786
14439	202	2965
4100	72	526
12778	110	11241
13357	51	963
1710	210	7871
8825	25	12875
6379	36	6920
6997	91	1920
6360	178	1899
3817	9	7693
13396	34	11823
7414	9	48
5173	88	6355
6376	9	7631
7713	215	7437
11924	235	2497
5150	213	14289
345	223	2794
9146	139	9549
12692	179	2662
4316	47	2784
1280	87	2959
7796	32	9885
9319	213	14084
12155	155	1246
6173	7	3397
13586	9	1927
4015	67	10055
4723	35	3251
8342	51	3541
12634	162	6346
6390	128	14349
135	98	12487
8377	32	13694
11928	56	9000
6530	86	3716
2245	82	13549
14293	222	219
103	213	4302
4321	141	14200
12044	147	9053
10401	221	4775
5877	189	12476
4356	26	5890
3135	65	6669
3002	169	7330
2517	34	210
8677	7	1293
9922	32	5483
8628	98	12759
14073	32	12484
6666	35	8316
14061	29	1454
11140	214	4662
9071	182	4158
10125	8	3144
8436	7	13662
2662	88	1108
13519	38	14397
11211	179	6238
9386	178	938
10587	156	4977
11948	67	9071
9773	236	11440
4045	200	7575
5201	202	464
4278	197	9324
1813	156	10033
9391	232	14273
7983	9	8532
2722	172	6283
13560	220	12842
6767	13	2722
4951	226	1615
2867	178	14438
11633	42	13899
5173	88	3545
12591	45	2600
6628	213	4008
11803	89	112
10170	220	2558
10078	9	1927
544	9	231
12352	51	2191
13342	38	1747
10808	50	9488
11935	232	9474
5786	32	4280
8058	214	2088
10656	213	14367
4963	178	4840
8707	214	6485
13514	189	8852
10748	213	6383
5373	210	6339
11117	97	6238
10474	214	13626
273	197	1561
13964	7	11665
7962	144	13880
4701	9	3779
8762	156	11692
10823	87	1412
8353	184	8353
943	101	4904
13560	38	1536
9832	151	968
4649	82	13214
12084	214	9794
13770	57	977
3679	77	2434
1996	63	3059
5652	178	910
11620	220	7560
10021	127	7291
5890	129	2334
13914	188	7105
13143	57	4035
8261	223	3637
1106	229	11761
11956	178	7793
13037	14	8272
1004	182	4158
6875	204	2300
4807	19	4807
3227	210	2778
14298	87	7207
13097	87	6216
3658	21	10095
6238	88	4714
10863	29	13510
3212	232	8539
5173	88	14372
8070	214	2467
8374	116	5908
1887	47	12178
4345	194	12168
12098	179	3680
4299	57	9322
14471	183	13061
13514	56	8925
10572	38	7742
11261	147	1238
8679	32	258
10394	87	1292
10831	136	12509
4640	202	2173
13902	9	11660
12690	32	383
8070	210	10057
4987	41	10771
11935	136	9380
4815	32	11359
8716	7	10775
5255	189	9628
6779	178	11216
659	137	554
1583	137	5039
12834	98	13941
14055	127	968
8509	136	11456
8612	122	10616
10059	200	11414
13033	223	12465
6172	220	12991
2836	178	9685
13227	210	5443
2617	13	11689
11331	198	6840
12112	9	1927
9297	67	6818
6405	138	537
7515	13	2132
643	77	3711
14235	150	11964
7659	77	5935
8293	128	10612
11797	200	14410
8707	214	12202
9792	214	5801
5269	57	11957
3999	32	14110
4059	116	9231
9718	232	10001
2005	63	4329
7747	214	6023
2608	7	2713
5958	150	5754
2092	97	2662
11085	200	14410
8353	139	5114
1383	23	906
3703	220	9588
13895	42	13740
3329	13	10096
10731	40	13880
7076	98	10256
12624	112	883
6859	32	6875
8058	214	683
3680	88	7100
9655	106	9923
9814	63	2084
14425	210	7087
2467	0	11997
5781	88	12057
3816	227	4294
2432	159	12178
12058	122	14358
12395	213	10725
6556	32	3621
12832	210	7611
12466	32	9160
2498	113	8800
6316	82	12846
10154	220	4204
6080	36	6920
3761	57	1730
1337	178	10910
9733	178	1570
4410	7	11994
7227	178	1854
12753	189	9786
9425	13	11935
8124	128	10612
13790	116	14469
8304	104	11684
5182	83	11940
5776	220	8544
7596	32	1531
11056	113	8800
2714	13	4143
7122	213	1320
12212	137	3698
2640	210	12899
6414	32	7357
9434	7	7091
7587	64	11418
2172	121	11732
7912	8	6630
6219	206	14087
8850	88	9591
10846	32	13715
12030	32	4407
2737	214	6992
806	7	7935
10192	178	6291
10070	183	13061
10784	17	13860
9092	126	5024
3801	32	11531
12628	116	13645
7333	178	7200
2782	32	3621
1190	147	6479
1434	25	3554
8127	56	526
3134	89	4608
9786	56	11928
526	56	2932
1178	223	5456
13685	9	3779
10979	32	9916
5744	13	2948
14492	198	2349
14426	214	6612
11345	18	10717
3059	169	14162
7542	32	6272
805	224	6255
6452	170	1937
13017	175	9488
9794	13	4856
8189	155	1603
4345	194	8928
12610	223	11769
13371	202	9005
9679	200	6830
13007	36	6920
5295	178	10992
8884	38	12977
8306	179	6238
11279	56	3970
746	152	746
6693	223	6563
10426	136	5552
11394	155	14170
788	7	1973
13521	13	10657
10575	107	9247
748	186	5781
1773	136	10077
6872	210	6239
11331	200	7575
12074	8	1539
12439	178	9088
4138	87	2231
7548	127	12178
466	47	12178
4816	13	1210
8824	88	748
5801	87	8199
12744	25	9805
6415	18	13464
10082	214	8863
6548	1	8709
2860	56	3970
12667	38	7243
4847	136	8637
10410	213	2214
10471	213	3390
2139	0	5938
6218	210	14300
10682	9	9576
629	87	2765
13307	213	11696
9760	112	883
11527	57	13891
6238	88	11078
14009	234	7345
202	24	7967
7645	213	9776
1333	128	14349
968	232	7662
11480	161	7811
7451	203	4376
13557	13	5160
8495	189	8925
3129	13	13268
5265	90	7703
4600	219	4246
3607	128	10612
8648	8	5240
8775	9	8639
3297	118	4087
4826	9	3649
2900	97	6238
7861	210	2644
1152	32	7861
5344	36	6920
13357	171	12178
10604	9	1269
1422	128	14349
1287	25	5307
5033	13	4143
5477	39	10488
566	179	2662
28	178	8490
5406	220	5866
8544	67	3129
11790	62	1304
13640	29	11310
9909	32	5991
7747	29	360
336	47	11578
4532	47	2784
7871	7	1859
4922	214	6579
7108	52	10672
2723	203	4376
13204	227	7942
5960	200	7575
10403	32	8058
12156	156	13497
12177	128	14349
1946	7	5321
8209	32	8109
8036	214	5473
10132	57	12471
4794	178	8520
11884	189	13665
5793	178	8255
4633	178	11007
8742	116	9049
12897	178	6373
7882	156	10948
5202	178	11512
12820	212	9488
2680	67	1824
12132	223	2887
2971	70	7471
2612	93	12178
2841	162	2612
10407	233	2801
4694	7	8485
9879	70	4282
13134	107	12576
5918	220	12080
4046	29	5470
10783	52	2198
4930	220	7819
8729	47	12178
6360	7	7745
2959	65	10658
13396	34	3930
7793	7	7905
5373	204	13231
12637	8	3219
13978	88	10162
2238	9	8639
5976	178	12300
14261	70	3104
10321	13	12178
11725	155	950
4539	36	6920
11128	161	4674
7747	214	7817
11665	36	6920
1565	214	1199
12449	214	13771
13666	178	1570
3398	9	8449
6175	8	11947
6799	67	11882
6638	156	13084
803	213	653
13734	179	3680
6066	141	13464
6255	32	6872
5285	126	5024
12429	13	5893
13905	18	14416
11928	70	13139
4750	194	5979
9345	13	12178
346	178	12367
13645	30	8652
13423	32	8036
