(2208	3	2207)	(2208	8	2207)
(1795	3	1272)	(1795	8	1272)
(1355	3	1318)	(1355	8	1318)
(539	3	526)	(539	8	526)
(1310	3	747)	(1310	8	747)
(2317	3	1620)	(2317	8	1620)
(2311	3	530)	(2311	8	530)
(1645	3	1646)	(1645	8	1646)
(1572	3	1567)	(1572	8	1567)
(2052	3	1577)	(2052	8	1577)
(884	3	890)	(884	8	890)
(208	3	210)	(208	8	210)
(1737	3	1745)	(1737	8	1745)
(2217	3	1085)	(2217	8	1085)
(1345	3	1361)	(1345	8	1361)
(2396	3	2399)	(2396	8	2399)
(2318	3	1619)	(2318	8	1619)
(1099	3	1145)	(1099	8	1145)
(1851	3	1821)	(1851	8	1821)
(994	3	1016)	(994	8	1016)
(670	3	1065)	(670	8	1065)
(1681	3	1682)	(1681	8	1682)
(1518	3	1517)	(1518	8	1517)
(1373	3	1425)	(1373	8	1425)
(2036	3	1530)	(2036	8	1530)
(564	3	1383)	(564	8	1383)
(685	3	690)	(685	8	690)
(1525	3	1524)	(1525	8	1524)
(444	3	442)	(444	8	442)
(533	3	532)	(533	8	532)
(1753	3	1749)	(1753	8	1749)
(1141	3	1142)	(1141	8	1142)
(954	3	939)	(954	8	939)
(1578	3	800)	(1578	8	800)
(1422	3	1371)	(1422	8	1371)
(76	3	44)	(76	8	44)
(637	3	676)	(637	8	676)
(2368	3	2387)	(2368	8	2387)
(1643	3	1642)	(1643	8	1642)
(1889	3	2193)	(1889	8	2193)
(2325	3	2321)	(2325	8	2321)
(1740	3	1662)	(1740	8	1662)
(23	3	2248)	(23	8	2248)
(2274	3	1261)	(2274	8	1261)
(1468	3	652)	(1468	8	652)
(613	3	595)	(613	8	595)
(41	3	2394)	(41	8	2394)
(167	3	164)	(167	8	164)
(1322	3	674)	(1322	8	674)
(1444	3	648)	(1444	8	648)
(1927	3	1924)	(1927	8	1924)
(2043	3	104)	(2043	8	104)
(1993	3	2313)	(1993	8	2313)
(1736	3	1260)	(1736	8	1260)
(1291	3	1846)	(1291	8	1846)
(1050	3	1049)	(1050	8	1049)
(1073	3	1076)	(1073	8	1076)
(689	3	693)	(689	8	693)
(300	3	302)	(300	8	302)
(2224	3	2251)	(2224	8	2251)
(2048	3	103)	(2048	8	103)
(942	3	964)	(942	8	964)
(61	3	610)	(61	8	610)
(2242	3	2241)	(2242	8	2241)
(1005	3	1004)	(1005	8	1004)
(249	3	240)	(249	8	240)
(694	3	696)	(694	8	696)
(2036	3	1528)	(2036	8	1528)
(1917	3	1918)	(1917	8	1918)
(639	3	351)	(639	8	351)
(536	3	535)	(536	8	535)
(2060	3	2082)	(2060	8	2082)
(1932	3	1936)	(1932	8	1936)
(2215	3	2220)	(2215	8	2220)
(1418	3	1420)	(1418	8	1420)
(1158	3	1519)	(1158	8	1519)
(1747	3	1755)	(1747	8	1755)
(2395	3	24)	(2395	8	24)
(732	3	705)	(732	8	705)
(695	3	692)	(695	8	692)
(1293	3	1576)	(1293	8	1576)
(588	3	196)	(588	8	196)
(706	3	705)	(706	8	705)
(445	3	2394)	(445	8	2394)
(86	3	73)	(86	8	73)
(2402	3	1854)	(2402	8	1854)
(680	3	1325)	(680	8	1325)
(906	3	907)	(906	8	907)
(616	3	615)	(616	8	615)
(1573	3	1806)	(1573	8	1806)
(156	3	190)	(156	8	190)
(1813	3	1794)	(1813	8	1794)
(1296	3	1002)	(1296	8	1002)
(339	3	333)	(339	8	333)
(1495	3	1497)	(1495	8	1497)
(940	3	963)	(940	8	963)
(2197	3	2206)	(2197	8	2206)
(839	3	743)	(839	8	743)
(33	3	1372)	(33	8	1372)
(1852	3	1354)	(1852	8	1354)
(986	3	987)	(986	8	987)
(1012	3	1578)	(1012	8	1578)
(2167	3	2172)	(2167	8	2172)
(705	3	706)	(705	8	706)
(353	3	357)	(353	8	357)
(1151	3	1148)	(1151	8	1148)
(747	3	1310)	(747	8	1310)
(546	3	569)	(546	8	569)
(97	3	45)	(97	8	45)
(1576	3	1240)	(1576	8	1240)
(1521	3	1560)	(1521	8	1560)
(1242	3	1241)	(1242	8	1241)
(845	3	847)	(845	8	847)
(1864	3	1898)	(1864	8	1898)
(1840	3	1812)	(1840	8	1812)
(915	3	1834)	(915	8	1834)
(486	3	489)	(486	8	489)
(165	3	161)	(165	8	161)
(979	3	966)	(979	8	966)
(1781	3	1770)	(1781	8	1770)
(1353	3	1417)	(1353	8	1417)
(1648	3	2182)	(1648	8	2182)
(2321	3	2325)	(2321	8	2325)
(495	3	480)	(495	8	480)
(1218	3	1337)	(1218	8	1337)
(183	3	186)	(183	8	186)
(972	3	866)	(972	8	866)
(236	3	231)	(236	8	231)
(1847	3	1418)	(1847	8	1418)
(2305	3	1265)	(2305	8	1265)
(1268	3	1270)	(1268	8	1270)
(1511	3	1510)	(1511	8	1510)
(2082	3	2060)	(2082	8	2060)
(1528	3	2036)	(1528	8	2036)
(2127	3	2129)	(2127	8	2129)
(1131	3	1128)	(1131	8	1128)
(2250	3	2246)	(2250	8	2246)
(1704	3	772)	(1704	8	772)
(1425	3	1373)	(1425	8	1373)
(2059	3	2061)	(2059	8	2061)
(698	3	662)	(698	8	662)
(1730	3	1728)	(1730	8	1728)
(1406	3	211)	(1406	8	211)
(1621	3	2308)	(1621	8	2308)
(226	3	242)	(226	8	242)
(19	3	16)	(19	8	16)
(2119	3	2120)	(2119	8	2120)
(1259	3	1256)	(1259	8	1256)
(2193	3	1889)	(2193	8	1889)
(1934	3	1930)	(1934	8	1930)
(221	3	220)	(221	8	220)
(2327	3	1972)	(2327	8	1972)
(2133	3	2131)	(2133	8	2131)
(1469	3	1564)	(1469	8	1564)
(286	3	314)	(286	8	314)
(366	3	446)	(366	8	446)
(1764	3	1773)	(1764	8	1773)
(2399	3	2396)	(2399	8	2396)
(115	3	113)	(115	8	113)
(549	3	2219)	(549	8	2219)
(1113	3	1130)	(1113	8	1130)
(2070	3	1855)	(2070	8	1855)
(1173	3	1171)	(1173	8	1171)
(2031	3	1548)	(2031	8	1548)
(431	3	433)	(431	8	433)
(2163	3	1552)	(2163	8	1552)
(1354	3	1852)	(1354	8	1852)
(1466	3	109)	(1466	8	109)
(1378	3	1381)	(1378	8	1381)
(2237	3	2255)	(2237	8	2255)
(1952	3	1951)	(1952	8	1951)
(1041	3	1042)	(1041	8	1042)
(42	3	39)	(42	8	39)
(630	3	591)	(630	8	591)
(1696	3	1695)	(1696	8	1695)
(1878	3	1876)	(1878	8	1876)
(1428	3	1294)	(1428	8	1294)
(1383	3	566)	(1383	8	566)
(1923	3	2143)	(1923	8	2143)
(545	3	542)	(545	8	542)
(303	3	344)	(303	8	344)
(1162	3	1160)	(1162	8	1160)
(2392	3	1409)	(2392	8	1409)
(667	3	682)	(667	8	682)
(1978	3	1977)	(1978	8	1977)
(1724	3	1733)	(1724	8	1733)
(2175	3	2176)	(2175	8	2176)
(112	3	492)	(112	8	492)
(1915	3	1914)	(1915	8	1914)
(1746	3	1774)	(1746	8	1774)
(390	3	392)	(390	8	392)
(24	3	2395)	(24	8	2395)
(292	3	293)	(292	8	293)
(1608	3	1596)	(1608	8	1596)
(1739	3	1738)	(1739	8	1738)
(1576	3	1324)	(1576	8	1324)
(1062	3	1063)	(1062	8	1063)
(423	3	935)	(423	8	935)
(2350	3	2381)	(2350	8	2381)
(333	3	339)	(333	8	339)
(195	3	194)	(195	8	194)
(2350	3	2385)	(2350	8	2385)
(2225	3	2252)	(2225	8	2252)
(1755	3	1747)	(1755	8	1747)
(7	3	102)	(7	8	102)
(1665	3	1744)	(1665	8	1744)
(1530	3	2036)	(1530	8	2036)
(1587	3	2093)	(1587	8	2093)
(1521	3	1557)	(1521	8	1557)
(1516	3	1505)	(1516	8	1505)
(1821	3	1851)	(1821	8	1851)
(923	3	922)	(923	8	922)
(2076	3	2060)	(2076	8	2060)
(1263	3	1264)	(1263	8	1264)
(18	3	15)	(18	8	15)
(829	3	823)	(829	8	823)
(1446	3	585)	(1446	8	585)
(1350	3	1405)	(1350	8	1405)
(1520	3	1535)	(1520	8	1535)
(1176	3	1191)	(1176	8	1191)
(1203	3	1219)	(1203	8	1219)
(56	3	17)	(56	8	17)
(1633	3	1635)	(1633	8	1635)
(2230	3	2254)	(2230	8	2254)
(2313	3	1921)	(2313	8	1921)
(152	3	178)	(152	8	178)
(2115	3	2116)	(2115	8	2116)
(1080	3	1094)	(1080	8	1094)
(1682	3	1681)	(1682	8	1681)
(2349	3	1344)	(2349	8	1344)
(1424	3	888)	(1424	8	888)
(484	3	488)	(484	8	488)
(36	3	61)	(36	8	61)
(2218	3	1100)	(2218	8	1100)
(1621	3	2310)	(1621	8	2310)
(26	3	27)	(26	8	27)
(2249	3	2244)	(2249	8	2244)
(1067	3	1068)	(1067	8	1068)
(432	3	430)	(432	8	430)
(849	3	789)	(849	8	789)
(196	3	586)	(196	8	586)
(154	3	187)	(154	8	187)
(726	3	783)	(726	8	783)
(683	3	687)	(683	8	687)
(555	3	554)	(555	8	554)
(1331	3	1115)	(1331	8	1115)
(370	3	354)	(370	8	354)
(674	3	1322)	(674	8	1322)
(1470	3	1957)	(1470	8	1957)
(1391	3	1390)	(1391	8	1390)
(1980	3	1976)	(1980	8	1976)
(1085	3	2217)	(1085	8	2217)
(229	3	225)	(229	8	225)
(2236	3	2235)	(2236	8	2235)
(620	3	597)	(620	8	597)
(111	3	2027)	(111	8	2027)
(1741	3	1731)	(1741	8	1731)
(1690	3	1689)	(1690	8	1689)
(2245	3	2246)	(2245	8	2246)
(2270	3	2267)	(2270	8	2267)
(1034	3	1095)	(1034	8	1095)
(1307	3	1302)	(1307	8	1302)
(646	3	645)	(646	8	645)
(162	3	159)	(162	8	159)
(108	3	105)	(108	8	105)
(1483	3	639)	(1483	8	639)
(1657	3	1659)	(1657	8	1659)
(1193	3	1205)	(1193	8	1205)
(77	3	60)	(77	8	60)
(1352	3	1389)	(1352	8	1389)
(1161	3	1159)	(1161	8	1159)
(1574	3	1800)	(1574	8	1800)
(1426	3	888)	(1426	8	888)
(1323	3	677)	(1323	8	677)
(40	3	71)	(40	8	71)
(690	3	685)	(690	8	685)
(1585	3	2057)	(1585	8	2057)
(289	3	287)	(289	8	287)
(279	3	280)	(279	8	280)
(201	3	581)	(201	8	581)
(189	3	191)	(189	8	191)
(1986	3	1990)	(1986	8	1990)
(2407	3	1283)	(2407	8	1283)
(350	3	502)	(350	8	502)
(562	3	575)	(562	8	575)
(1284	3	1282)	(1284	8	1282)
(2196	3	2187)	(2196	8	2187)
(2360	3	2358)	(2360	8	2358)
(140	3	141)	(140	8	141)
(1045	3	1046)	(1045	8	1046)
(2152	3	53)	(2152	8	53)
(1591	3	2094)	(1591	8	2094)
(1120	3	1970)	(1120	8	1970)
(342	3	2056)	(342	8	2056)
(1923	3	618)	(1923	8	618)
(1076	3	1073)	(1076	8	1073)
(2350	3	2367)	(2350	8	2367)
(1788	3	1750)	(1788	8	1750)
(962	3	960)	(962	8	960)
(2040	3	2053)	(2040	8	2053)
(655	3	2338)	(655	8	2338)
(813	3	1742)	(813	8	1742)
(1122	3	1155)	(1122	8	1155)
(2024	3	2027)	(2024	8	2027)
(1652	3	1647)	(1652	8	1647)
(2034	3	2025)	(2034	8	2025)
(258	3	657)	(258	8	657)
(2130	3	998)	(2130	8	998)
(1002	3	1296)	(1002	8	1296)
(584	3	1979)	(584	8	1979)
(275	3	274)	(275	8	274)
(2213	3	2215)	(2213	8	2215)
(982	3	983)	(982	8	983)
(343	3	288)	(343	8	288)
(67	3	66)	(67	8	66)
(1601	3	1785)	(1601	8	1785)
(1805	3	1803)	(1805	8	1803)
(1519	3	1158)	(1519	8	1158)
(2372	3	2408)	(2372	8	2408)
(1964	3	1965)	(1964	8	1965)
(1636	3	506)	(1636	8	506)
(2184	3	2200)	(2184	8	2200)
(170	3	169)	(170	8	169)
(1516	3	1508)	(1516	8	1508)
(2080	3	2079)	(2080	8	2079)
(1039	3	1040)	(1039	8	1040)
(1412	3	1413)	(1412	8	1413)
(117	3	114)	(117	8	114)
(1910	3	512)	(1910	8	512)
(273	3	272)	(273	8	272)
(663	3	752)	(663	8	752)
(2015	3	2007)	(2015	8	2007)
(1027	3	1028)	(1027	8	1028)
(2335	3	2340)	(2335	8	2340)
(1079	3	1071)	(1079	8	1071)
(469	3	467)	(469	8	467)
(153	3	151)	(153	8	151)
(891	3	892)	(891	8	892)
(2201	3	1155)	(2201	8	1155)
(1029	9	2170)	(2170	3	2171)	(1029	9	2171)
(2083	9	2074)	(2074	3	2065)	(2083	9	2065)
(74	9	27)	(27	3	75)	(74	9	75)
(1111	9	47)	(47	3	1013)	(1111	9	1013)
(1124	9	47)	(47	3	1013)	(1124	9	1013)
(1694	9	1066)	(1066	3	1064)	(1694	9	1064)
(1707	9	1954)	(1954	3	531)	(1707	9	531)
(1207	9	1148)	(1148	3	1151)	(1207	9	1151)
(1225	9	1148)	(1148	3	1151)	(1225	9	1151)
(204	9	1643)	(1643	3	1642)	(204	9	1642)
(1253	9	138)	(138	3	1617)	(1253	9	1617)
(248	9	1495)	(1495	3	1497)	(248	9	1497)
(2299	9	499)	(499	3	2296)	(2299	9	2296)
(252	9	1296)	(1296	3	1002)	(252	9	1002)
(293	9	1005)	(1005	3	1004)	(293	9	1004)
(2377	9	2379)	(2379	3	2380)	(2377	9	2380)
(1381	9	1373)	(1373	3	1425)	(1381	9	1425)
(1386	9	568)	(568	3	1383)	(1386	9	1383)
(1438	9	760)	(760	3	788)	(1438	9	788)
(1441	9	760)	(760	3	788)	(1441	9	788)
(1453	9	1400)	(1400	3	1402)	(1453	9	1402)
(1474	9	1485)	(1485	3	1403)	(1474	9	1403)
(1008	9	1044)	(1044	3	1043)	(1008	9	1043)
(2036	9	1553)	(1553	3	1017)	(2036	9	1017)
(512	9	1914)	(1914	3	1914)	(512	9	1914)
(1538	9	1535)	(1535	3	1535)	(1538	9	1535)
(2	9	3)	(3	3	3)	(2	9	3)
(1029	9	2170)	(2170	3	2170)	(1029	9	2170)
(5	9	22)	(22	3	22)	(5	9	22)
(5	9	9)	(9	3	22)	(5	9	22)
(5	9	22)	(22	3	9)	(5	9	9)
(5	9	9)	(9	3	9)	(5	9	9)
(1543	9	1512)	(1512	3	1512)	(1543	9	1512)
(1032	9	997)	(997	3	997)	(1032	9	997)
(521	9	509)	(509	3	509)	(521	9	509)
(521	9	511)	(511	3	509)	(521	9	509)
(521	9	509)	(509	3	511)	(521	9	511)
(521	9	511)	(511	3	511)	(521	9	511)
(13	9	6)	(6	3	6)	(13	9	6)
(13	9	8)	(8	3	6)	(13	9	6)
(13	9	6)	(6	3	8)	(13	9	8)
(13	9	8)	(8	3	8)	(13	9	8)
(14	9	24)	(24	3	24)	(14	9	24)
(14	9	2395)	(2395	3	24)	(14	9	24)
(1044	9	1047)	(1047	3	1047)	(1044	9	1047)
(2071	9	2057)	(2057	3	2057)	(2071	9	2057)
(2077	9	1351)	(1351	3	1351)	(2077	9	1351)
(2081	9	2065)	(2065	3	2065)	(2081	9	2065)
(2081	9	2074)	(2074	3	2065)	(2081	9	2065)
(2083	9	2074)	(2074	3	2074)	(2083	9	2074)
(1572	9	1527)	(1527	3	1527)	(1572	9	1527)
(548	9	552)	(552	3	552)	(548	9	552)
(1060	9	1063)	(1063	3	1063)	(1060	9	1063)
(37	9	2394)	(2394	3	2394)	(37	9	2394)
(37	9	41)	(41	3	2394)	(37	9	2394)
(37	9	445)	(445	3	2394)	(37	9	2394)
(551	9	790)	(790	3	790)	(551	9	790)
(1063	9	934)	(934	3	934)	(1063	9	934)
(1063	9	1333)	(1333	3	934)	(1063	9	934)
(2090	9	2086)	(2086	3	2086)	(2090	9	2086)
(45	9	1810)	(1810	3	1810)	(45	9	1810)
(45	9	681)	(681	3	1810)	(45	9	1810)
(45	9	1810)	(1810	3	681)	(45	9	681)
(45	9	681)	(681	3	681)	(45	9	681)
(1074	9	666)	(666	3	666)	(1074	9	666)
(1075	9	666)	(666	3	666)	(1075	9	666)
(2099	9	2098)	(2098	3	2098)	(2099	9	2098)
(1081	9	1079)	(1079	3	1079)	(1081	9	1079)
(57	9	34)	(34	3	34)	(57	9	34)
(59	9	206)	(206	3	206)	(59	9	206)
(59	9	200)	(200	3	206)	(59	9	206)
(60	9	54)	(54	3	54)	(60	9	54)
(1596	9	1595)	(1595	3	1595)	(1596	9	1595)
(61	9	579)	(579	3	579)	(61	9	579)
(2114	9	172)	(172	3	172)	(2114	9	172)
(1093	9	1081)	(1081	3	1081)	(1093	9	1081)
(1094	9	1146)	(1146	3	1146)	(1094	9	1146)
(1094	9	333)	(333	3	1146)	(1094	9	1146)
(1094	9	1146)	(1146	3	333)	(1094	9	333)
(1094	9	333)	(333	3	333)	(1094	9	333)
(1094	9	339)	(339	3	333)	(1094	9	333)
(1607	9	1153)	(1153	3	1153)	(1607	9	1153)
(74	9	27)	(27	3	27)	(74	9	27)
(74	9	75)	(75	3	27)	(74	9	27)
(74	9	75)	(75	3	75)	(74	9	75)
(2123	9	1037)	(1037	3	1037)	(2123	9	1037)
(1613	9	327)	(327	3	327)	(1613	9	327)
(1614	9	1606)	(1606	3	1606)	(1614	9	1606)
(1615	9	1606)	(1606	3	1606)	(1615	9	1606)
(592	9	582)	(582	3	582)	(592	9	582)
(1107	9	1011)	(1011	3	1011)	(1107	9	1011)
(1107	9	38)	(38	3	1011)	(1107	9	1011)
(1107	9	1011)	(1011	3	38)	(1107	9	38)
(1107	9	38)	(38	3	38)	(1107	9	38)
(598	9	600)	(600	3	600)	(598	9	600)
(1110	9	1011)	(1011	3	1011)	(1110	9	1011)
(1111	9	47)	(47	3	47)	(1111	9	47)
(1625	9	2271)	(2271	3	2271)	(1625	9	2271)
(2138	9	1603)	(1603	3	1603)	(2138	9	1603)
(2138	9	1605)	(1605	3	1603)	(2138	9	1603)
(91	9	2040)	(2040	3	2040)	(91	9	2040)
(1115	9	2049)	(2049	3	2049)	(1115	9	2049)
(92	9	81)	(81	3	81)	(92	9	81)
(92	9	78)	(78	3	81)	(92	9	81)
(1634	9	2128)	(2128	3	2128)	(1634	9	2128)
(2147	9	140)	(140	3	140)	(2147	9	140)
(1124	9	47)	(47	3	47)	(1124	9	47)
(2149	9	2145)	(2145	3	2145)	(2149	9	2145)
(2149	9	2147)	(2147	3	2145)	(2149	9	2145)
(2149	9	2145)	(2145	3	2147)	(2149	9	2147)
(2149	9	2147)	(2147	3	2147)	(2149	9	2147)
(1125	9	1123)	(1123	3	1123)	(1125	9	1123)
(1126	9	1013)	(1013	3	1013)	(1126	9	1013)
(1126	9	47)	(47	3	1013)	(1126	9	1013)
(1638	9	323)	(323	3	323)	(1638	9	323)
(616	9	1466)	(1466	3	1466)	(616	9	1466)
(616	9	109)	(109	3	1466)	(616	9	1466)
(616	9	1466)	(1466	3	109)	(616	9	109)
(616	9	109)	(109	3	109)	(616	9	109)
(1640	9	369)	(369	3	369)	(1640	9	369)
(1128	9	1163)	(1163	3	1163)	(1128	9	1163)
(1130	9	1341)	(1341	3	1341)	(1130	9	1341)
(618	9	2315)	(2315	3	2315)	(618	9	2315)
(2155	9	2262)	(2262	3	2262)	(2155	9	2262)
(2155	9	283)	(283	3	2262)	(2155	9	2262)
(2155	9	2262)	(2262	3	283)	(2155	9	283)
(2155	9	283)	(283	3	283)	(2155	9	283)
(2158	9	2155)	(2155	3	2155)	(2158	9	2155)
(2160	9	998)	(998	3	998)	(2160	9	998)
(119	9	128)	(128	3	128)	(119	9	128)
(120	9	128)	(128	3	128)	(120	9	128)
(2168	9	903)	(903	3	903)	(2168	9	903)
(2170	9	2168)	(2168	3	2168)	(2170	9	2168)
(1146	9	1010)	(1010	3	1010)	(1146	9	1010)
(1147	9	1053)	(1053	3	1053)	(1147	9	1053)
(1148	9	1200)	(1200	3	1200)	(1148	9	1200)
(1660	9	1054)	(1054	3	1054)	(1660	9	1054)
(125	9	1561)	(1561	3	1561)	(125	9	1561)
(126	9	125)	(125	3	125)	(126	9	125)
(638	9	1257)	(1257	3	1257)	(638	9	1257)
(2174	9	1746)	(1746	3	1746)	(2174	9	1746)
(2174	9	1784)	(1784	3	1746)	(2174	9	1746)
(1663	9	1531)	(1531	3	1531)	(1663	9	1531)
(639	9	2330)	(2330	3	2330)	(639	9	2330)
(1664	9	720)	(720	3	720)	(1664	9	720)
(640	9	1428)	(1428	3	1428)	(640	9	1428)
(1153	9	1147)	(1147	3	1147)	(1153	9	1147)
(2178	9	1746)	(1746	3	1746)	(2178	9	1746)
(2178	9	1784)	(1784	3	1746)	(2178	9	1746)
(1154	9	1152)	(1152	3	1152)	(1154	9	1152)
(1667	9	991)	(991	3	991)	(1667	9	991)
(2179	9	2177)	(2177	3	2177)	(2179	9	2177)
(1158	9	1147)	(1147	3	1147)	(1158	9	1147)
(2186	9	2190)	(2190	3	2190)	(2186	9	2190)
(1674	9	2356)	(2356	3	2356)	(1674	9	2356)
(1674	9	2355)	(2355	3	2356)	(1674	9	2356)
(2188	9	1746)	(1746	3	1746)	(2188	9	1746)
(2188	9	1784)	(1784	3	1746)	(2188	9	1746)
(1678	9	1692)	(1692	3	1692)	(1678	9	1692)
(148	9	157)	(157	3	157)	(148	9	157)
(2197	9	1746)	(1746	3	1746)	(2197	9	1746)
(2197	9	1784)	(1784	3	1746)	(2197	9	1746)
(150	9	123)	(123	3	123)	(150	9	123)
(1691	9	1690)	(1690	3	1690)	(1691	9	1690)
(1694	9	1064)	(1064	3	1064)	(1694	9	1064)
(1694	9	1064)	(1064	3	1066)	(1694	9	1066)
(1694	9	1066)	(1066	3	1066)	(1694	9	1066)
(1184	9	1185)	(1185	3	1185)	(1184	9	1185)
(1184	9	2140)	(2140	3	1185)	(1184	9	1185)
(1186	9	966)	(966	3	966)	(1186	9	966)
(163	9	2095)	(2095	3	2095)	(163	9	2095)
(2214	9	1856)	(1856	3	1856)	(2214	9	1856)
(2214	9	2195)	(2195	3	1856)	(2214	9	1856)
(2214	9	1856)	(1856	3	2195)	(2214	9	2195)
(2214	9	2195)	(2195	3	2195)	(2214	9	2195)
(1707	9	1954)	(1954	3	1954)	(1707	9	1954)
(1709	9	1445)	(1445	3	1445)	(1709	9	1445)
(1201	9	979)	(979	3	979)	(1201	9	979)
(182	9	149)	(149	3	149)	(182	9	149)
(1207	9	1148)	(1148	3	1148)	(1207	9	1148)
(1719	9	546)	(546	3	546)	(1719	9	546)
(2235	9	2233)	(2233	3	2233)	(2235	9	2233)
(2235	9	2234)	(2234	3	2233)	(2235	9	2233)
(2235	9	2233)	(2233	3	2234)	(2235	9	2234)
(2235	9	2234)	(2234	3	2234)	(2235	9	2234)
(1216	9	975)	(975	3	975)	(1216	9	975)
